name;origin;destination;length;oneway;harassmentRisk;geometry
;(-75.6089402, 6.2392128);(-75.6088973, 6.2393728);18.412;False;0.7385414863895424;LINESTRING (-75.60894020000001 6.2392128, -75.6088973 6.2393728)
;(-75.6110035, 6.2405507);(-75.6115648, 6.2411177);88.95499999999998;False;0.7385414863895424;LINESTRING (-75.6110035 6.2405507, -75.6110501 6.2406286, -75.61113589999999 6.2407272, -75.6112845 6.2408791, -75.6113596 6.2409484, -75.61144710000001 6.2410205, -75.6115071 6.2410657, -75.6115648 6.2411177)
;(-75.6110035, 6.2405507);(-75.6109546, 6.2401192);49.289;False;0.7385414863895424;LINESTRING (-75.6110035 6.2405507, -75.610983 6.2405166, -75.61095349999999 6.2404313, -75.61094009999999 6.2402926, -75.6109546 6.2401192)
;(-75.6110035, 6.2405507);(-75.6110915, 6.2410279);58.08200000000001;False;0.7385414863895424;LINESTRING (-75.6110035 6.2405507, -75.61098939999999 6.2405725, -75.61097599999999 6.2406152, -75.61097599999999 6.2406792, -75.61097599999999 6.2407298, -75.61097599999999 6.2407752, -75.6109707 6.2408098, -75.6109814 6.2408738, -75.61102700000001 6.2409218, -75.6110779 6.2409858, -75.6110915 6.2410279)
;(-75.6107697, 6.2412987);(-75.6108419, 6.2413216);8.377;False;0.7385414863895424;LINESTRING (-75.61076970000001 6.2412987, -75.6108419 6.2413216)
;(-75.6107697, 6.2412987);(-75.61039, 6.2412003);44.132;False;0.7385414863895424;LINESTRING (-75.61076970000001 6.2412987, -75.6107052 6.241285, -75.6105254 6.241271, -75.61039 6.2412003)
;(-75.6107697, 6.2412987);(-75.6110915, 6.2410279);69.37299999999999;False;0.7385414863895424;LINESTRING (-75.61076970000001 6.2412987, -75.610748 6.2412391, -75.6107454 6.2412018, -75.6107454 6.2411671, -75.61076679999999 6.2411484, -75.61079359999999 6.2411404, -75.61083120000001 6.2411404, -75.61087139999999 6.2411271, -75.6109251 6.2411271, -75.6109599 6.2411218, -75.6109948 6.2411218, -75.6110189 6.2411138, -75.6110297 6.2410951, -75.61101360000001 6.2410604, -75.6110055 6.2410391, -75.61102959999999 6.2409937, -75.61105379999999 6.2410097, -75.6110915 6.2410279)
;(-75.6108266, 6.2390772);(-75.6108047, 6.2388327);34.462;False;0.7385414863895424;LINESTRING (-75.6108266 6.2390772, -75.6108285 6.239042, -75.61084459999999 6.2390021, -75.6108821 6.2389674, -75.6108929 6.2389087, -75.6108607 6.2388581, -75.61081780000001 6.2388394, -75.6108047 6.2388327)
;(-75.6108266, 6.2390772);(-75.6105656, 6.2394553);69.325;False;0.7385414863895424;LINESTRING (-75.6108266 6.2390772, -75.6108156 6.239079, -75.61075339999999 6.2390687, -75.61069759999999 6.239055, -75.6106461 6.2391167, -75.6105957 6.239199, -75.6105689 6.239239, -75.61053080000001 6.2392873, -75.6104991 6.2393056, -75.61050179999999 6.2393509, -75.61051519999999 6.2393963, -75.6105469 6.2394313, -75.6105656 6.2394553)
;(-75.6108266, 6.2390772);(-75.611896, 6.2397193);167.34199999999998;False;0.7385414863895424;LINESTRING (-75.6108266 6.2390772, -75.6108612 6.239079, -75.610917 6.2391007, -75.6109465 6.2391487, -75.6109009 6.2391727, -75.6108687 6.23921, -75.6108929 6.2392847, -75.61097599999999 6.2393327, -75.61109190000001 6.2393963, -75.6111638 6.239434, -75.6112335 6.239474, -75.61132739999999 6.2395246, -75.6114213 6.239578, -75.6114695 6.2396046, -75.61148300000001 6.2396366, -75.6115822 6.239722, -75.6116337 6.2397589, -75.61169750000001 6.2397406, -75.6117431 6.2396953, -75.6118075 6.239682, -75.611896 6.2397193)
;(-75.6122123, 6.2393621);(-75.611963, 6.2387619);72.82400000000001;False;0.7385414863895424;LINESTRING (-75.6122123 6.2393621, -75.61216930000001 6.2391702, -75.6121103 6.2390848, -75.61203519999999 6.2389142, -75.6119765 6.2387969, -75.611963 6.2387619)
Carrera 18C;(-75.5414232, 6.2489528);(-75.5411929, 6.2477892);133.365;False;;LINESTRING (-75.5414232 6.2489528, -75.5413686 6.2487681, -75.5412905 6.248549, -75.54125260000001 6.2483923, -75.5412355 6.2482368, -75.5412201 6.2481869, -75.5411951 6.248112, -75.5411873 6.2480394, -75.541179 6.2479639, -75.5411994 6.2478401, -75.5411929 6.2477892)
Calle 57;(-75.5414232, 6.2489528);(-75.5389104, 6.249514);295.59;False;;LINESTRING (-75.5414232 6.2489528, -75.5412463 6.2489136, -75.541147 6.2488562, -75.5411081 6.2488243, -75.54098740000001 6.2488736, -75.5409113 6.2488887, -75.540584 6.2489554, -75.5404741 6.2489527, -75.54022999999999 6.2490167, -75.540053 6.2490913, -75.53955139999999 6.2492327, -75.5394253 6.24931, -75.53908970000001 6.249397, -75.53891040000001 6.249514)
['Calle 57', 'Carrera 20'];(-75.5414232, 6.2489528);(-75.5416823, 6.2490077);29.335;False;0.96750387724688;LINESTRING (-75.5414232 6.2489528, -75.5416103 6.2489996, -75.54168230000001 6.2490077)
Carrera 20;(-75.5417553, 6.2489172);(-75.541776, 6.2482257);80.234;False;;LINESTRING (-75.54175530000001 6.2489172, -75.54182830000001 6.2487176, -75.54185510000001 6.248559, -75.54184840000001 6.2484283, -75.541792 6.248319, -75.541776 6.2482257)
Carrera 20;(-75.5417553, 6.2489172);(-75.5416823, 6.2490077);12.938;False;0.96750387724688;LINESTRING (-75.54175530000001 6.2489172, -75.5417121 6.2489777, -75.54168230000001 6.2490077)
Calle 56HG;(-75.5417553, 6.2489172);(-75.5431503, 6.2485732);170.618;False;;LINESTRING (-75.54175530000001 6.2489172, -75.5418196 6.2488619, -75.5418966 6.2487437, -75.54199199999999 6.2486189, -75.54315029999999 6.2485732)
Carrera 19;(-75.5416823, 6.2490077);(-75.5418688, 6.2492286);33.577;False;0.96750387724688;LINESTRING (-75.54168230000001 6.2490077, -75.5417411 6.2490362, -75.54183500000001 6.2491282, -75.5418688 6.2492286)
Carrera 20;(-75.5416823, 6.2490077);(-75.5417553, 6.2489172);12.938;False;0.96750387724688;LINESTRING (-75.54168230000001 6.2490077, -75.5417121 6.2489777, -75.54175530000001 6.2489172)
['Calle 57', 'Carrera 20'];(-75.5416823, 6.2490077);(-75.5414232, 6.2489528);29.335;False;0.96750387724688;LINESTRING (-75.54168230000001 6.2490077, -75.5416103 6.2489996, -75.5414232 6.2489528)
;(-75.5994957, 6.2725723);(-75.599522, 6.2703153);461.091;False;0.9468813378074;LINESTRING (-75.59949570000001 6.2725723, -75.59949570000001 6.2724825, -75.5996639 6.2723468, -75.5996861 6.2723289, -75.59985500000001 6.2720709, -75.6000884 6.2717269, -75.6003802 6.271558, -75.6006659 6.2714382, -75.6009607 6.2713369, -75.6010682 6.2712816, -75.6010713 6.271128, -75.6009914 6.2709315, -75.6008901 6.2708148, -75.60066279999999 6.2707871, -75.6003556 6.2707503, -75.6000915 6.2706704, -75.5997905 6.270569, -75.5996124 6.2704308, -75.59952199999999 6.2703153)
;(-75.5994957, 6.2725723);(-75.6030501, 6.2753693);535.2159999999999;False;0.9468813378074;LINESTRING (-75.59949570000001 6.2725723, -75.59949570000001 6.2726576, -75.5995571 6.2727958, -75.5996524 6.2729301, -75.59967690000001 6.2729647, -75.5997206 6.2730539, -75.5998304 6.273278, -75.6000178 6.2734991, -75.60022669999999 6.2735974, -75.60040789999999 6.2736895, -75.6006781 6.2737387, -75.6009423 6.2739076, -75.6012248 6.2741349, -75.6014368 6.2742946, -75.6017746 6.2743161, -75.60222 6.2743683, -75.6023182 6.2745618, -75.6025547 6.2748198, -75.60272980000001 6.2750686, -75.6028707 6.2751984, -75.602979 6.2753049, -75.6030501 6.2753693)
;(-75.5994957, 6.2725723);(-75.5982603, 6.2720454);182.481;False;0.9468813378074;LINESTRING (-75.59949570000001 6.2725723, -75.5994737 6.2725777, -75.5993443 6.2726095, -75.59906049999999 6.2726791, -75.5989828 6.2726982, -75.5989117 6.2725337, -75.5987737 6.272377, -75.5987262 6.2724148, -75.5985551 6.2722952, -75.59840939999999 6.2720622, -75.5983334 6.2721094, -75.59826030000001 6.2720454)
;(-75.5979565, 6.2717442);(-75.5982603, 6.2720454);49.416;False;0.9468813378074;LINESTRING (-75.5979565 6.2717442, -75.59804459999999 6.271919, -75.5981194 6.2719622, -75.59813939999999 6.2719738, -75.5981891 6.2720033, -75.59826030000001 6.2720454)
Calle 56C;(-75.5979565, 6.2717442);(-75.5961103, 6.2717819);226.325;False;0.8996086586521139;LINESTRING (-75.5979565 6.2717442, -75.5979268 6.2717679, -75.5978582 6.2718228, -75.5977949 6.2718733, -75.59776410000001 6.2718857, -75.59774040000001 6.2718952, -75.5976143 6.2719457, -75.5975971 6.2719428, -75.59758309999999 6.2719404, -75.5975267 6.2719309, -75.59742749999999 6.2719142, -75.5972912 6.2717599, -75.5971899 6.2716591, -75.5970537 6.2717253, -75.5968987 6.2717849, -75.59611030000001 6.2717819)
Calle 56C;(-75.5979565, 6.2717442);(-75.5987401, 6.2712116);110.517;False;0.9468813378074;LINESTRING (-75.5979565 6.2717442, -75.5980252 6.2717156, -75.59834840000001 6.271581, -75.5986473 6.2714325, -75.5987401 6.2712116)
;(-75.6000663, 6.2720384);(-75.6013106, 6.2723444);213.33300000000003;False;;LINESTRING (-75.60006629999999 6.2720384, -75.6002087 6.2721503, -75.6003195 6.2721346, -75.6004367 6.2721724, -75.60028149999999 6.2723141, -75.6002448 6.2723935, -75.6002417 6.2724312, -75.6002592 6.2724739, -75.6002766 6.2724939, -75.60034229999999 6.2725459, -75.6003534 6.2725481, -75.6003651 6.2725466, -75.60074729999999 6.2723619, -75.60079020000001 6.2723446, -75.6008157 6.2723353, -75.6008492 6.2723313, -75.60090289999999 6.2723286, -75.6009774 6.2723133, -75.60131060000001 6.2723444)
Calle 56C;(-75.5961103, 6.2717819);(-75.5979565, 6.2717442);226.325;False;0.8996086586521139;LINESTRING (-75.59611030000001 6.2717819, -75.5968987 6.2717849, -75.5970537 6.2717253, -75.5971899 6.2716591, -75.5972912 6.2717599, -75.59742749999999 6.2719142, -75.5975267 6.2719309, -75.59758309999999 6.2719404, -75.5975971 6.2719428, -75.5976143 6.2719457, -75.59774040000001 6.2718952, -75.59776410000001 6.2718857, -75.5977949 6.2718733, -75.5978582 6.2718228, -75.5979268 6.2717679, -75.5979565 6.2717442)
Carrera 81;(-75.5961103, 6.2717819);(-75.5962366, 6.2708764);101.727;False;0.8523359794968276;LINESTRING (-75.59611030000001 6.2717819, -75.5961168 6.2716516, -75.5961382 6.2714808, -75.5962366 6.2708764)
['Carrera 81', 'Calle 59'];(-75.5961103, 6.2717819);(-75.5961494, 6.2719145);16.541;False;0.8523359794968276;LINESTRING (-75.59611030000001 6.2717819, -75.5961061 6.2718648, -75.5961494 6.2719145)
;(-75.5961494, 6.2719145);(-75.5951294, 6.2714002);173.40100000000004;False;0.8996086586521139;LINESTRING (-75.5961494 6.2719145, -75.5960697 6.2720139, -75.59555020000001 6.2720862, -75.5954139 6.2721052, -75.59536009999999 6.2720737, -75.59526049999999 6.2717741, -75.59523660000001 6.2717021, -75.5951924 6.2716031, -75.5951458 6.2714515, -75.5951294 6.2714002)
['Carrera 81', 'Calle 59'];(-75.5961494, 6.2719145);(-75.5961103, 6.2717819);16.541;False;0.8523359794968276;LINESTRING (-75.5961494 6.2719145, -75.5961061 6.2718648, -75.59611030000001 6.2717819)
Calle 59;(-75.5961494, 6.2719145);(-75.59779, 6.2733369);243.926;False;0.8996086586521139;LINESTRING (-75.5961494 6.2719145, -75.59624549999999 6.2720247, -75.5968487 6.2724398, -75.59702660000001 6.2725939, -75.5971394 6.2726974, -75.5972481 6.2728386, -75.5972852 6.2728681, -75.59748829999999 6.2730296, -75.59768010000001 6.2731499, -75.5977161 6.2731724, -75.5977369 6.2732206, -75.59779 6.2733369)
;(-75.6992253, 6.2013009);(-75.6990993, 6.2013184);14.064;False;;LINESTRING (-75.69922529999999 6.2013009, -75.6990993 6.2013184)
Calle 15C Sur;(-75.591745, 6.1931641);(-75.5929253, 6.1931099);144.185;True;0.9612546228712802;LINESTRING (-75.591745 6.1931641, -75.5918657 6.1930206, -75.5919179 6.1929555, -75.5919851 6.1929293, -75.59204029999999 6.1929245, -75.59209199999999 6.1929293, -75.5921436 6.19294, -75.59219760000001 6.1929507, -75.5929253 6.1931099)
Carrera 53;(-75.591745, 6.1931641);(-75.5919144, 6.1936678);59.832;True;0.9612546228712802;LINESTRING (-75.591745 6.1931641, -75.5918015 6.1932395, -75.5918315 6.1933063, -75.59187230000001 6.1934627, -75.59191439999999 6.1936678)
Carrera 53B;(-75.5937053, 6.193379);(-75.5935671, 6.1940418);75.267;False;0.9612546228712802;LINESTRING (-75.5937053 6.193379, -75.5935671 6.1940418)
Calle 15C Sur;(-75.5937053, 6.193379);(-75.5951556, 6.1937338);165.291;True;0.9612546228712802;LINESTRING (-75.5937053 6.193379, -75.594311 6.1935192, -75.595051 6.1936892, -75.5951556 6.1937338)
Carrera 53B;(-75.5935671, 6.1940418);(-75.5937053, 6.193379);75.267;False;0.9612546228712802;LINESTRING (-75.5935671 6.1940418, -75.5937053 6.193379)
Calle 15B;(-75.5935671, 6.1940418);(-75.5939118, 6.1941165);39.0;False;0.9612546228712802;LINESTRING (-75.5935671 6.1940418, -75.5939118 6.1941165)
Calle 15B;(-75.5935671, 6.1940418);(-75.5927301, 6.1938606);94.695;False;0.9612546228712802;LINESTRING (-75.5935671 6.1940418, -75.5927301 6.1938606)
Calle 15B;(-75.5927301, 6.1938606);(-75.5935671, 6.1940418);94.695;False;0.9612546228712802;LINESTRING (-75.5927301 6.1938606, -75.5935671 6.1940418)
Calle 15B;(-75.5939118, 6.1941165);(-75.5935671, 6.1940418);39.0;False;0.9612546228712802;LINESTRING (-75.5939118 6.1941165, -75.5935671 6.1940418)
;(-75.5939118, 6.1941165);(-75.5938271, 6.1944929);42.888;False;0.9612546228712802;LINESTRING (-75.5939118 6.1941165, -75.5938271 6.1944929)
Calle 15B;(-75.5939118, 6.1941165);(-75.5945295, 6.1940307);136.756;False;0.9612546228712802;LINESTRING (-75.5939118 6.1941165, -75.5943255 6.1941883, -75.5944405 6.1941777, -75.5947389 6.1942294, -75.5947649 6.1940729, -75.59452949999999 6.1940307)
;(-75.5938271, 6.1944929);(-75.5939118, 6.1941165);42.888;False;0.9612546228712802;LINESTRING (-75.5938271 6.1944929, -75.5939118 6.1941165)
Carrera 83;(-75.6597078, 6.1866477);(-75.6595115, 6.1858823);87.832;False;;LINESTRING (-75.65970780000001 6.1866477, -75.65951149999999 6.1858823)
Carrera 83;(-75.6597078, 6.1866477);(-75.6597226, 6.1868905);27.048;False;;LINESTRING (-75.65970780000001 6.1866477, -75.65972259999999 6.1868905)
;(-75.6597078, 6.1866477);(-75.6593145, 6.1867893);46.438;False;;LINESTRING (-75.65970780000001 6.1866477, -75.6596473 6.1866634, -75.6594879 6.1867409, -75.65931449999999 6.1867893)
Calle 39 Sur;(-75.6597078, 6.1866477);(-75.6606764, 6.186865);110.489;False;;LINESTRING (-75.65970780000001 6.1866477, -75.6598082 6.1866488, -75.6599195 6.1866674, -75.6600416 6.1867061, -75.66018099999999 6.1867661, -75.6603648 6.1868168, -75.6605991 6.1868507, -75.6606764 6.186865)
Calle 40 Sur;(-75.6606505, 6.1862222);(-75.660922, 6.1864024);37.625;False;;LINESTRING (-75.6606505 6.1862222, -75.6608624 6.1863209, -75.6608827 6.1863757, -75.660922 6.1864024)
Calle 39 Sur;(-75.6606764, 6.186865);(-75.6613028, 6.186928);69.90599999999999;False;;LINESTRING (-75.6606764 6.186865, -75.66096810000001 6.186919, -75.66126 6.186919, -75.6613028 6.186928)
Calle 39 Sur;(-75.6606764, 6.186865);(-75.6597078, 6.1866477);110.489;False;;LINESTRING (-75.6606764 6.186865, -75.6605991 6.1868507, -75.6603648 6.1868168, -75.66018099999999 6.1867661, -75.6600416 6.1867061, -75.6599195 6.1866674, -75.6598082 6.1866488, -75.65970780000001 6.1866477)
Carrera 84;(-75.6606764, 6.186865);(-75.660922, 6.1864024);58.17700000000001;False;;LINESTRING (-75.6606764 6.186865, -75.66077660000001 6.1866649, -75.660922 6.1864024)
;(-75.6716022, 6.1812384);(-75.669879, 6.1819463);216.088;False;;LINESTRING (-75.6716022 6.1812384, -75.6714839 6.1812489, -75.67142219999999 6.1812756, -75.67131620000001 6.1813369, -75.6712562 6.1814344, -75.6711099 6.1816171, -75.6710587 6.1816502, -75.6708764 6.1816876, -75.67063520000001 6.1817585, -75.67053970000001 6.1817996, -75.6703254 6.1819158, -75.6702849 6.1819302, -75.66987899999999 6.1819463)
Calle 38 Sur;(-75.659164, 6.1878483);(-75.6593178, 6.1882561);48.48;False;;LINESTRING (-75.659164 6.1878483, -75.6592208 6.1879727, -75.6592895 6.1881697, -75.6593178 6.1882561)
Calle 38 Sur;(-75.659164, 6.1878483);(-75.6580773, 6.1869424);189.524;False;;LINESTRING (-75.659164 6.1878483, -75.6590992 6.1877893, -75.6589876 6.1877381, -75.6587394 6.1877501, -75.6586039 6.1877234, -75.6585288 6.1876621, -75.65846310000001 6.1875501, -75.6584242 6.1874061, -75.6584107 6.1871541, -75.65840009999999 6.1870514, -75.658388 6.1870088, -75.6583612 6.1869821, -75.6583049 6.1869408, -75.6582432 6.1869288, -75.6580773 6.1869424)
['Carrera 83', 'Calle 39 Sur'];(-75.659164, 6.1878483);(-75.6597226, 6.1868905);146.16199999999998;False;;LINESTRING (-75.659164 6.1878483, -75.65976670000001 6.1875204, -75.65972259999999 6.1868905)
San Antonio de Prado - Heliconia;(-75.6755607, 6.1912103);(-75.6755607, 6.1910909);13.277;False;;LINESTRING (-75.67556070000001 6.1912103, -75.67556070000001 6.1910909)
;(-75.6755607, 6.1912103);(-75.6723989, 6.1903136);450.198;False;;LINESTRING (-75.67556070000001 6.1912103, -75.6748233 6.191152, -75.6746649 6.1914059, -75.6743657 6.191343, -75.6740173 6.1914956, -75.6734343 6.1915366, -75.67331110000001 6.1915706, -75.6731805 6.1915838, -75.6730761 6.1913738, -75.6729588 6.1911233, -75.6727052 6.1907741, -75.6723989 6.1903136)
San Antonio de Prado - Heliconia;(-75.6755607, 6.1912103);(-75.6696684, 6.1930779);828.774;False;;LINESTRING (-75.67556070000001 6.1912103, -75.6756036 6.1914578, -75.67562940000001 6.1916882, -75.6754577 6.1918247, -75.6753461 6.1918588, -75.67520020000001 6.1918162, -75.6750028 6.1917138, -75.6748912 6.1917479, -75.6747024 6.1919015, -75.67453070000001 6.1920465, -75.6743677 6.1921745, -75.6741531 6.192294, -75.6741016 6.1923623, -75.67399 6.1925073, -75.6739299 6.1926524, -75.67389559999999 6.1927548, -75.67380249999999 6.1928352, -75.67366029999999 6.1928523, -75.6734538 6.1928505, -75.6730888 6.1928657, -75.6728141 6.1928742, -75.6725824 6.1928998, -75.67239360000001 6.1929766, -75.6722391 6.193062, -75.6721618 6.1931644, -75.6720524 6.1933089, -75.67194720000001 6.1934204, -75.6718442 6.1934716, -75.67172410000001 6.193463, -75.6716253 6.1933601, -75.6715774 6.1933028, -75.6714494 6.1931729, -75.6713378 6.1931729, -75.6712263 6.1931729, -75.6711233 6.1932582, -75.67099450000001 6.193318, -75.6708486 6.193318, -75.6706769 6.1933094, -75.67030080000001 6.193183, -75.67010190000001 6.1932241, -75.6699474 6.1932241, -75.6697843 6.1931814, -75.66966840000001 6.1930779)
Calle 40 Sur;(-75.6611956, 6.1865632);(-75.660922, 6.1864024);35.136;False;;LINESTRING (-75.6611956 6.1865632, -75.660922 6.1864024)
Calle 40 Sur;(-75.660922, 6.1864024);(-75.6611956, 6.1865632);35.136;False;;LINESTRING (-75.660922 6.1864024, -75.6611956 6.1865632)
Calle 40 Sur;(-75.660922, 6.1864024);(-75.6606505, 6.1862222);37.625;False;;LINESTRING (-75.660922 6.1864024, -75.6608827 6.1863757, -75.6608624 6.1863209, -75.6606505 6.1862222)
Carrera 84;(-75.660922, 6.1864024);(-75.6606764, 6.186865);58.17700000000001;False;;LINESTRING (-75.660922 6.1864024, -75.66077660000001 6.1866649, -75.6606764 6.186865)
Calle 45A Sur;(-75.6576143, 6.182097);(-75.6582003, 6.1822596);69.881;False;;LINESTRING (-75.65761430000001 6.182097, -75.6579255 6.182241, -75.6580756 6.1822943, -75.6582003 6.1822596)
Calle 45B Sur;(-75.6587998, 6.1823103);(-75.658438, 6.1821179);45.359;False;;LINESTRING (-75.6587998 6.1823103, -75.658438 6.1821179)
Carrera 81A;(-75.6583254, 6.1823171);(-75.658438, 6.1821179);25.408;False;;LINESTRING (-75.6583254 6.1823171, -75.658438 6.1821179)
Carrera 81A;(-75.6583254, 6.1823171);(-75.6582071, 6.1825267);26.725;False;;LINESTRING (-75.6583254 6.1823171, -75.6582071 6.1825267)
Calle 45A Sur;(-75.6583254, 6.1823171);(-75.6582003, 6.1822596);15.236;False;;LINESTRING (-75.6583254 6.1823171, -75.6582003 6.1822596)
Calle 45A Sur;(-75.6583254, 6.1823171);(-75.6587059, 6.182513);47.369;False;;LINESTRING (-75.6583254 6.1823171, -75.6587059 6.182513)
Calle 45B Sur;(-75.657664, 6.181857);(-75.6580192, 6.1817957);42.249;False;;LINESTRING (-75.657664 6.181857, -75.6577717 6.1817964, -75.6579375 6.181761, -75.6580192 6.1817957)
Calle 45 Sur;(-75.6586443, 6.1826756);(-75.6586052, 6.1826623);4.568;False;;LINESTRING (-75.65864430000001 6.1826756, -75.6586052 6.1826623)
Carrera 81A;(-75.658438, 6.1821179);(-75.6585911, 6.1818469);34.562;False;;LINESTRING (-75.658438 6.1821179, -75.6585911 6.1818469)
Carrera 81A;(-75.658438, 6.1821179);(-75.6583254, 6.1823171);25.408;False;;LINESTRING (-75.658438 6.1821179, -75.6583254 6.1823171)
